,school_code,school_name,doro_zipcode,doroname,doroname_detail,si,gu
239,7130120,서울명덕초등학교,5230,서울특별시 강동구 양재대로156길 11,/ 서울명덕초등학교 (고덕동),서울특별시,강동구
240,7130119,서울마천초등학교,5758,서울특별시 송파구 마천로61다길 24,/ 서울마천초등학교 (마천동),서울특별시,송파구
241,7130118,서울둔촌초등학교,5409,서울특별시 강동구 양재대로88길 27,/ 서울둔촌초등학교 (둔촌동),서울특별시,강동구
242,7130117,서울대명초등학교,5271,서울특별시 강동구 상암로 271,(명일동/서울대명초등학교),서울특별시,강동구
243,7130116,서울남천초등학교,5745,서울특별시 송파구 성내천로 207,(마천동),서울특별시,송파구
244,7130115,서울길동초등학교,5344,서울특별시 강동구 양재대로116길 69,/ 서울길동초등학교 (길동),서울특별시,강동구
245,7130114,서울고일초등학교,5275,서울특별시 강동구 구천면로93길 20,/ 서울고일초등학교 (상일동),서울특별시,강동구
246,7130113,서울고명초등학교,5267,서울특별시 강동구 고덕로46길 53,/ 서울고명초등학교 (명일동),서울특별시,강동구
247,7130112,서울고덕초등학교,5221,서울특별시 강동구 아리수로82길 42,/ 고덕초등학교 (고덕동),서울특별시,강동구
248,7130111,서울거원초등학교,5789,서울특별시 송파구 양산로2길 26,(거여동/거원초등학교),서울특별시,송파구
249,7130110,서울거여초등학교,5731,서울특별시 송파구 마천로25길 18,(오금동/ 거여초등학교),서울특별시,송파구
250,7130109,서울개롱초등학교,5742,서울특별시 송파구 문정로 211,/ 서울개롱초등학교 (오금동),서울특별시,송파구
251,7130108,서울강일초등학교,5213,서울특별시 강동구 아리수로98길 24,/ 서울강일초등학교 (강일동),서울특별시,강동구
252,7130107,서울강명초등학교,5285,서울특별시 강동구 상일로 74-1,(상일동),서울특별시,강동구
253,7130106,서울강동초등학교,5322,서울특별시 강동구 상암로14길 77,(천호동/서울강동초등학교),서울특별시,강동구
254,7130105,서울강덕초등학교,5225,서울특별시 강동구 동남로82길 94-54,(고덕동/ 서울강덕초등학교),서울특별시,강동구
255,7130104,서울가주초등학교,5823,서울특별시 송파구 오금로40길 37,/ 서울가주초등학교 (가락동/ 가주초등학교),서울특별시,송파구
256,7130103,서울가원초등학교,5834,서울특별시 송파구 중대로4길 8,(문정동/ 가원초등학교),서울특별시,송파구
257,7130102,서울가락초등학교,5698,서울특별시 송파구 송파대로37길 45,(가락동/ 가락초등학교),서울특별시,송파구
258,7130101,서울가동초등학교,5820,서울특별시 송파구 중대로20길 47,(가락동),서울특별시,송파구
259,7121380,솔샘중학교,1190,서울특별시 강북구 인수봉로 39,(미아동/ 솔샘중.고등학교),서울특별시,강북구
260,7121371,서울대학교사범대학부설중학교,2796,서울특별시 성북구 월곡로 36,(종암동),서울특별시,성북구
261,7121370,숭곡중학교,2736,서울특별시 성북구 종암로 208,/ 숭곡중학교 (하월곡동),서울특별시,성북구
262,7121369,영훈국제중학교,1211,서울특별시 강북구 도봉로13가길 19,(미아동/학교법인영훈학원),서울특별시,강북구
263,7121368,홍익대학교사범대학부속중학교,2835,서울특별시 성북구 성북로14가길 23,/ 홍익대학교사범대학부속중학교 (성북동/홍익대학교부속중고등학교),서울특별시,성북구
264,7121367,한성여자중학교,2876,서울특별시 성북구 삼선교로16길 118,(삼선동2가/한성여자중학교),서울특별시,성북구
265,7121366,창문여자중학교,1237,서울특별시 강북구 월계로 61,(송중동/ 창문여자중고등학교),서울특별시,강북구
266,7121365,신일중학교,1133,서울특별시 강북구 솔매로49길 20,(미아동/신일중고등학교),서울특별시,강북구
267,7121364,성암여자중학교,1174,서울특별시 강북구 도봉로29길 52,(미아동/학교법인성암학원),서울특별시,강북구
268,7121363,성신여자중학교,2840,서울특별시 성북구 북악산로 918,(돈암동/성신여자중학교),서울특별시,성북구
269,7121362,서라벌중학교,1006,서울특별시 강북구 삼양로155길 37-9,/ 서라벌중학교 (우이동),서울특별시,강북구
270,7121361,동구여자중학교,2834,서울특별시 성북구 성북로8길 71,(성북동/동구여자중학교),서울특별시,성북구
271,7121360,남대문중학교,2763,서울특별시 성북구 한천로 660-30,(장위동/ 남대문중학교),서울특별시,성북구
272,7121359,고명중학교,2828,서울특별시 성북구 북악산로 870,(돈암동/고명중학교),서울특별시,성북구
273,7121358,고려대학교사범대학부속중학교,2708,서울특별시 성북구 정릉로 161,(정릉동/고려대학교사범대학부속중학교),서울특별시,성북구
274,7121357,길음중학교,2723,서울특별시 성북구 길음로 144,/ 길음중학교 (길음동),서울특별시,성북구
275,7121356,화계중학교,1095,서울특별시 강북구 화계사길 63,(수유동),서울특별시,강북구
276,7121355,종암중학교,2809,서울특별시 성북구 종암로5길 80-17,(종암동/종암중학교),서울특별시,성북구
277,7121354,장위중학교,2743,서울특별시 성북구 장위로4길 70,(장위동/장위중학교),서울특별시,성북구
278,7121353,인수중학교,1015,서울특별시 강북구 인수봉로75길 10,(수유동/ 인수중학교),서울특별시,강북구
279,7121352,월곡중학교,2773,서울특별시 성북구 장월로 6,(상월곡동/월곡중학교),서울특별시,성북구
280,7121351,용문중학교,2843,서울특별시 성북구 고려대로17가길 46,(안암동2가/ 용문중고등학교),서울특별시,성북구
281,7121350,수유중학교,1095,서울특별시 강북구 인수봉로37길 40,(수유동/수유중학교),서울특별시,강북구
282,7121349,수송중학교,1061,서울특별시 강북구 한천로122길 21,(번동/수송중학교),서울특별시,강북구
283,7121348,석관중학교,2782,서울특별시 성북구 한천로 526,(석관동/석관중학교),서울특별시,성북구
284,7121347,삼선중학교,2833,서울특별시 성북구 동소문로3길 69,(동소문동4가/삼선중학교),서울특별시,성북구
285,7121346,삼각산중학교,1198,서울특별시 강북구 삼양로19길 141,/ 삼각산중학교 (미아동),서울특별시,강북구
286,7121345,북악중학교,2812,서울특별시 성북구 정릉로12길 41,(정릉동/북악중학교),서울특별시,성북구
287,7121344,번동중학교,1137,서울특별시 강북구 오현로35길 87,(번동/번동중학교),서울특별시,강북구
288,7121342,개운중학교,2808,서울특별시 성북구 북악산로 935,(돈암동/개운중학교),서울특별시,성북구
289,7121341,강북중학교,1051,서울특별시 강북구 한천로150길 67,(수유동/ 강북중학교),서울특별시,강북구
290,7121340,우촌초등학교,2831,서울특별시 성북구 성북로4길 52-1,(돈암동/우촌초등학교),서울특별시,성북구
291,7121339,영훈초등학교,1211,서울특별시 강북구 도봉로13가길 19,(미아동/학교법인영훈학원),서울특별시,강북구
292,7121338,성신초등학교,2840,서울특별시 성북구 북악산로 918,(돈암동/성신초등학교),서울특별시,성북구
293,7121337,매원초등학교,2828,서울특별시 성북구 북악산로 870,(돈암동),서울특별시,성북구
294,7121336,대광초등학교,2859,서울특별시 성북구 안암로 5,(보문동7가/대광초등학교),서울특별시,성북구
295,7121335,광운초등학교,2763,서울특별시 성북구 한천로 694,/ 광운초등학교 (장위동/ 광운초등학교),서울특별시,성북구
296,7121334,서울화계초등학교,1158,서울특별시 강북구 솔매로50가길 25,(미아동),서울특별시,강북구
297,7121333,서울청덕초등학교,2706,서울특별시 성북구 정릉로9라길 11,(정릉동/서울청덕초등학교),서울특별시,성북구
298,7121332,서울정수초등학교,2813,서울특별시 성북구 정릉로24길 58,(정릉동/서울정수초등학교),서울특별시,성북구
299,7121331,서울정릉초등학교,2701,서울특별시 성북구 솔샘로25가길 8,(정릉동/서울정릉초등학교),서울특별시,성북구
300,7121330,서울정덕초등학교,2826,서울특별시 성북구 아리랑로 63,(동소문동7가/서울정덕초등학교),서울특별시,성북구
301,7121329,서울장위초등학교,2769,서울특별시 성북구 장월로8가길 41,(장위동/서울장위초등학교),서울특별시,성북구
302,7121328,서울장월초등학교,2758,서울특별시 성북구 한천로101길 66,(장위동/ 서울장월초등학교),서울특별시,성북구
303,7121327,서울장곡초등학교,2754,서울특별시 성북구 장월로23길 16,(장위동/서울장곡초등학교),서울특별시,성북구
304,7121326,서울일신초등학교,2795,서울특별시 성북구 월곡로 74,(종암동/서울일신초등학교),서울특별시,성북구
305,7121325,서울인수초등학교,1020,서울특별시 강북구 인수봉로 269,(수유동/서울인수초등학교),서울특별시,강북구
306,7121324,서울유현초등학교,1095,서울특별시 강북구 인수봉로37길 24,(수유동/서울유현초등학교),서울특별시,강북구
307,7121323,서울월곡초등학교,2747,서울특별시 성북구 장월로3길 42,(장위동/서울월곡초등학교),서울특별시,성북구
308,7121322,서울우이초등학교,1085,서울특별시 강북구 삼양로99길 36,(수유동/서울우이초등학교),서울특별시,강북구
309,7121321,서울오현초등학교,1230,서울특별시 강북구 월계로 221,(번동/오현초등학교),서울특별시,강북구
310,7121320,서울안암초등학교,2850,서울특별시 성북구 고려대로7가길 39,(안암동2가/ 서울안암초등학교),서울특별시,성북구
311,7121319,서울숭인초등학교,2741,서울특별시 성북구 오패산로16길 37,(하월곡동/서울숭인초등학교),서울특별시,성북구
312,7121318,서울숭례초등학교,2811,서울특별시 성북구 종암로5길 14,(종암동/서울숭례초등학교),서울특별시,성북구
313,7121317,서울숭덕초등학교,2718,서울특별시 성북구 정릉로 279,(정릉동/서울숭덕초등학교),서울특별시,성북구
314,7121316,서울숭곡초등학교,2736,서울특별시 성북구 종암로40길 30,(하월곡동/서울숭곡초등학교),서울특별시,성북구
315,7121315,서울수유초등학교,1116,서울특별시 강북구 삼양로74길 39,/ 수유초등학교,서울특별시,강북구
316,7121314,서울수송초등학교,1061,서울특별시 강북구 한천로124길 14,(번동),서울특별시,강북구
317,7121313,서울송천초등학교,1208,서울특별시 강북구 삼양로20길 29,(미아동/서울송천초등학교),서울특별시,강북구
318,7121312,서울송중초등학교,1165,서울특별시 강북구 오현로 9,(미아동/송중초등학교),서울특별시,강북구
319,7121311,서울성북초등학교,2837,서울특별시 성북구 성북로 102-10,(성북동/서울성북초등학교),서울특별시,성북구
320,7121310,서울석관초등학교,2783,서울특별시 성북구 돌곶이로22길 21,/ 서울석관초등학교 (석관동/서울석관초등학교),서울특별시,성북구
321,7121309,서울석계초등학교,2780,서울특별시 성북구 한천로58길 273,(석관동),서울특별시,성북구
322,7121308,서울삼양초등학교,1181,서울특별시 강북구 삼양로49길 17,(미아동/삼양초등학교),서울특별시,강북구
323,7121307,서울삼선초등학교,2863,서울특별시 성북구 보문로29길 106,(삼선동3가/서울삼선초등학교),서울특별시,성북구
